age,marie,genre,nb_jours_abonne,active_msg_vocaux,nb_msg_vocaux,nb_appel_jour,duree_appel_jour,cout_appel_jour,nb_appel_soiree,duree_appel_soiree,cout_appel_soiree,nb_appel_nuit,duree_appel_nuit,cout_appel_nuit,nb_appel_inter,duree_appel_inter,cout_appel_inter,nb_reclamation,churn,offer_type_target_mean
51,0,0,80,0,0,90,51.5,8.76,98,164,13.94,80,169.4,7.62,4,9.5,2.57,3,0,0.166023166
51,0,0,81,0,0,105,234.1,39.8,88,237.4,20.18,85,240.6,10.83,4,11.4,3.08,1,0,0.122137405
51,0,0,93,0,0,114,168.4,28.63,127,276,23.46,48,196.2,8.83,3,11.4,3.08,1,0,0.174107143
51,0,0,96,0,0,117,160.2,27.23,67,267.5,22.74,68,228.5,10.28,5,9.3,2.51,2,0,0.131578947
51,0,0,97,0,0,107,151.6,25.77,96,155.4,13.21,112,240,10.8,4,14.7,3.97,1,0,0.139344262
51,0,0,98,0,0,0,0,0,130,159.6,13.57,88,167.1,7.52,1,6.8,1.84,4,1,0.153846154
51,0,0,99,0,0,51,193.3,32.86,117,240.1,20.41,92,145.7,6.56,4,12.2,3.29,1,0,0.094827586
51,0,0,101,0,0,118,89.7,15.25,79,260.1,22.11,93,170.1,7.65,11,13.5,3.65,5,1,0.095238095
51,0,0,104,0,0,97,174.1,29.6,104,174.6,14.84,158,182.7,8.22,4,9.3,2.51,3,0,0.17370892
51,0,0,110,0,0,110,178.4,30.33,116,179.1,15.22,99,228.1,10.26,4,6.5,1.76,1,0,0.142857143
51,0,0,124,0,0,98,151,25.67,119,120.6,10.25,81,152.8,6.88,2,9.2,2.48,2,0,0.113989637
51,0,0,131,0,0,108,240.9,40.95,91,167.4,14.23,109,322.2,14.5,8,14.7,3.97,3,0,0.166023166
51,0,0,133,0,0,103,254.7,43.3,80,252.2,21.44,103,178.1,8.01,3,8,2.16,0,1,0.113989637
51,0,0,135,0,0,123,112.7,19.16,90,280,23.8,110,251.9,11.34,2,10.4,2.81,0,0,0.142857143
51,0,0,138,0,0,107,230.1,39.12,120,212,18.02,119,174.9,7.87,4,13.2,3.56,1,0,0.166023166
51,0,0,225,0,0,142,182.7,31.06,63,246.5,20.95,103,218,9.81,2,8.8,2.38,1,0,0.153424658
51,0,1,30,0,0,108,137.6,23.39,80,162,13.77,126,187.7,8.45,10,5.8,1.57,3,0,0.153846154
51,0,1,33,0,0,111,184.4,31.35,110,203.8,17.32,100,237.4,10.68,5,9.3,2.51,3,0,0.153424658
51,0,1,37,0,0,117,257.3,43.74,92,134.5,11.43,102,306.2,13.78,5,8.2,2.21,3,0,0.094827586
51,0,1,41,1,22,102,213.8,36.35,86,141.8,12.05,123,142.2,6.4,3,7.2,1.94,0,0,0.116731518
51,0,1,43,0,0,96,165.8,28.19,105,132,11.22,62,323.2,14.54,6,10.7,2.89,0,0,0.06122449
51,0,1,46,0,0,72,214.1,36.4,104,164.4,13.97,113,177.5,7.99,3,8.2,2.21,2,0,0.142857143
51,0,1,49,0,0,86,171.5,29.16,85,188.8,16.05,82,155.1,6.98,2,8.5,2.3,2,0,0.134408602
51,0,1,56,1,29,115,37.7,6.41,111,144.1,12.25,101,226.6,10.2,3,4.9,1.32,1,0,0.05
51,0,1,63,0,0,105,81.7,13.89,66,203,17.26,109,181.2,8.15,3,12.9,3.48,2,0,0.094827586
51,0,1,69,0,0,101,135.4,23.02,124,238.1,20.24,102,195.6,8.8,2,10.6,2.86,1,0,0.135951662
51,0,1,73,0,0,80,254.7,43.3,79,90.2,7.67,60,153.4,6.9,8,10.6,2.86,0,0,0.174107143
51,0,1,73,0,0,110,160.1,27.22,72,213.3,18.13,72,174.1,7.83,4,13,3.51,0,0,0.135951662
51,0,1,80,0,0,114,197.5,33.58,119,206.9,17.59,109,163.6,7.36,4,11.3,3.05,1,0,0.134408602
51,0,1,86,0,0,71,148.2,25.19,91,285.1,24.23,155,166.4,7.49,3,6.2,1.67,2,0,0.17370892
51,0,1,93,0,0,100,114.3,19.43,103,221.1,18.79,88,126.3,5.68,9,10.9,2.94,0,0,0.138461538
51,0,1,94,0,0,98,181.5,30.86,88,199.9,16.99,114,287.7,12.95,5,6.6,1.78,1,0,0.194444444
51,0,1,97,0,0,131,230.6,39.2,136,261.3,22.21,96,157.1,7.07,4,6.8,1.84,0,0,0.139344262
51,0,1,98,0,0,86,216.8,36.86,114,190.8,16.22,79,187.5,8.44,9,11,2.97,0,0,0.144859813
51,0,1,107,0,0,65,230.4,39.17,80,257.4,21.88,88,107.3,4.83,3,8.5,2.3,1,0,0.194444444
51,0,1,107,1,28,79,201.8,34.31,128,304.9,25.92,133,225.6,10.15,8,11.9,3.21,1,0,0.098591549
51,0,1,149,0,0,99,117.2,19.92,74,227.7,19.35,141,221.7,9.98,7,9,2.43,1,0,0.06122449
51,0,1,150,1,24,108,195.7,33.27,110,208.8,17.75,84,177,7.97,2,11.7,3.16,2,0,0.163265306
51,0,1,157,1,30,107,194.3,33.03,108,243.2,20.67,114,322.2,14.5,5,7.1,1.92,1,0,0.174107143
51,0,1,161,0,0,100,173.4,29.48,74,213.7,18.16,69,141.5,6.37,4,11.5,3.11,1,0,0.166023166
51,0,1,169,0,0,120,276.1,46.94,88,123.5,10.5,116,261.9,11.79,5,11.9,3.21,1,0,0.098901099
51,0,1,194,0,0,106,193.3,32.86,150,169,14.37,122,225.2,10.13,4,11.8,3.19,0,0,0.17370892
51,1,0,7,0,0,87,206.7,35.14,83,281.1,23.89,77,158.5,7.13,5,11,2.97,3,0,0.134408602
51,1,0,18,0,0,97,197,33.49,107,203.7,17.31,105,202,9.09,3,8.7,2.35,3,0,0.146341463
51,1,0,27,0,0,75,72.7,12.36,117,208.6,17.73,71,65.8,2.96,3,9.9,2.67,1,0,0.122137405
51,1,0,42,0,0,160,137.9,23.44,107,234.9,19.97,70,166.6,7.5,3,14.3,3.86,5,1,0.166023166
51,1,0,54,0,0,119,116.8,19.86,123,123.1,10.46,101,217.5,9.79,2,12,3.24,1,0,0.185483871
51,1,0,79,0,0,98,134.7,22.9,68,189.7,16.12,128,221.4,9.96,5,11.8,3.19,2,0,0.185483871
51,1,0,83,0,0,102,178.8,30.4,84,167.9,14.27,65,178.9,8.05,4,8.6,2.32,3,0,0.153424658
51,1,0,87,0,0,85,234.8,39.92,91,140.9,11.98,93,204.3,9.19,5,9.5,2.57,1,0,0.135951662
51,1,0,94,0,0,90,118.7,20.18,57,205.1,17.43,100,172.2,7.75,6,10.4,2.81,3,0,0.113989637
51,1,0,120,0,0,94,134.8,22.92,106,204.1,17.35,109,238.4,10.73,8,6.7,1.81,1,0,0.194444444
51,1,0,125,0,0,115,214.7,36.5,94,260.6,22.15,123,266.3,11.98,6,7.4,2,3,0,0.134408602
51,1,0,129,1,30,95,177.3,30.14,102,211.8,18,108,240.2,10.81,7,9.3,2.51,3,0,0.135951662
51,1,0,131,1,34,134,156.6,26.62,95,71,6.04,120,261.7,11.78,10,13.4,3.62,1,0,0.153846154
51,1,0,136,1,24,134,50.1,8.52,89,295.8,25.14,115,111.8,5.03,6,11,2.97,0,0,0.135951662
51,1,0,147,1,33,107,251.5,42.76,110,234.1,19.9,87,213.4,9.6,6,10.4,2.81,3,0,0.153424658
51,1,0,172,0,0,108,287.1,48.81,125,178.4,15.16,98,153.2,6.89,2,14.4,3.89,3,1,0.185483871
51,1,0,174,0,0,80,72.2,12.27,81,173.4,14.74,121,130.1,5.85,5,11,2.97,2,0,0.144859813
51,1,1,1,0,0,74,175.2,29.78,79,151.7,12.89,109,230.5,10.37,3,5.3,1.43,1,0,0.166023166
51,1,1,55,0,0,124,285.7,48.57,106,230.9,19.63,140,230.7,10.38,7,14.8,4,0,1,0.120879121
51,1,1,58,0,0,107,238.9,40.61,88,187.2,15.91,84,181.1,8.15,3,11.8,3.19,2,0,0.11627907
51,1,1,64,0,0,105,131.3,22.32,114,109.4,9.3,125,246.2,11.08,4,12.7,3.43,4,1,0.122137405
51,1,1,73,1,34,103,252.9,42.99,79,220.1,18.71,65,144.9,6.52,3,11.4,3.08,0,0,0.116731518
51,1,1,76,0,0,61,203.6,34.61,127,161.7,13.74,97,175.9,7.92,3,8.4,2.27,0,0,0.174107143
51,1,1,78,1,28,136,246,41.82,99,147.5,12.54,99,118.8,5.35,2,4,1.08,2,0,0.142857143
51,1,1,79,0,0,83,177.9,30.24,84,167.3,14.22,142,223.7,10.07,8,15.2,4.1,0,0,0.135951662
51,1,1,85,0,0,104,195.7,33.27,121,182.9,15.55,110,324.7,14.61,9,8.6,2.32,0,0,0.122137405
51,1,1,96,1,26,108,145.8,24.79,89,192.2,16.34,96,165.1,7.43,2,9.9,2.67,1,0,0.122137405
51,1,1,98,0,0,65,307.2,52.22,97,138.6,11.78,99,381.6,17.17,4,10.2,2.75,2,1,0.17370892
51,1,1,98,0,0,76,182.6,31.04,75,145.2,12.34,127,162.6,7.32,1,12,3.24,6,1,0.166023166
51,1,1,104,0,0,88,142.6,24.24,96,85.4,7.26,80,246.4,11.09,4,14,3.78,1,0,0.094827586
51,1,1,114,0,0,93,115.6,19.65,78,163.2,13.87,104,251.3,11.31,1,9.7,2.62,2,1,0.06122449
51,1,1,117,1,15,81,178.8,30.4,85,286.1,24.32,128,229.4,10.32,5,7.1,1.92,1,0,0.094827586
51,1,1,123,0,0,88,204.4,34.75,111,137.5,11.69,100,226,10.17,4,10,2.7,0,0,0.185483871
51,1,1,123,0,0,150,105,17.85,90,251.6,21.39,93,258,11.61,5,14.9,4.02,0,0,0.135951662
51,1,1,125,0,0,95,106.1,18.04,113,157.6,13.4,69,192.5,8.66,3,8.1,2.19,1,0,0.095238095
51,1,1,125,0,0,107,190.2,32.33,75,209.2,17.78,136,102.1,4.59,5,14.2,3.83,4,1,0.144859813
51,1,1,131,0,0,80,94.4,16.05,101,215.1,18.28,108,179.7,8.09,9,13.1,3.54,2,0,0.142857143
51,1,1,133,0,0,92,176.8,30.06,97,187.5,15.94,88,196.8,8.86,3,6.5,1.76,2,0,0.134408602
51,1,1,171,0,0,110,137.5,23.38,109,198.1,16.84,131,292.7,13.17,5,13.3,3.59,2,0,0.17370892
51,1,1,173,0,0,108,128.6,21.86,92,248.3,21.11,115,130.1,5.85,2,10.4,2.81,4,1,0.122137405
52,0,0,42,0,0,98,184.5,31.37,93,200.5,17.04,91,279.2,12.56,3,8.8,2.38,2,0,0.138461538
52,0,0,55,0,0,130,245.5,41.74,54,192.7,16.38,83,141.7,6.38,4,9.1,2.46,1,0,0.166023166
52,0,0,60,0,0,97,205.9,35,117,277.4,23.58,139,202,9.09,2,11,2.97,0,1,0.153424658
52,0,0,67,1,28,94,95,16.15,73,291.2,24.75,114,159.6,7.18,2,10,2.7,2,0,0.116731518
52,0,0,71,1,39,103,183.2,31.14,111,209.4,17.8,109,172.4,7.76,6,11.9,3.21,1,0,0.153846154
52,0,0,88,0,0,82,148.2,25.19,67,308.7,26.24,79,235.4,10.59,4,6.4,1.73,2,0,0.185483871
52,0,0,89,1,19,114,112.6,19.14,132,261.7,22.24,116,123.5,5.56,2,11.1,3,0,1,0.120879121
52,0,0,91,0,0,77,167.5,28.48,113,175.2,14.89,85,233.5,10.51,5,16.1,4.35,2,0,0.166023166
52,0,0,96,0,0,101,166.5,28.31,108,78.3,6.66,112,221.9,9.99,10,11.5,3.11,3,0,0.144859813
52,0,0,120,0,0,113,216.5,36.81,91,251.8,21.4,125,164.5,7.4,1,7.3,1.97,3,0,0.141176471
52,0,0,149,1,18,106,148.5,25.25,106,114.5,9.73,98,178.3,8.02,4,6.5,1.76,9,0,0.166023166
52,0,0,193,0,0,124,170.9,29.05,95,132.3,11.25,89,112.9,5.08,3,11.6,3.13,1,0,0.135951662
52,0,1,3,0,0,120,185,31.45,129,203.7,17.31,89,170.5,7.67,3,14.1,3.81,3,0,0.146341463
52,0,1,19,0,0,116,259.4,44.1,109,269.7,22.92,130,175.3,7.89,3,9.5,2.57,1,1,0.135951662
52,0,1,36,1,43,123,29.9,5.08,117,129.1,10.97,105,325.9,14.67,6,8.6,2.32,2,0,0.17370892
52,0,1,44,0,0,139,308.6,52.46,94,150.8,12.82,66,198.7,8.94,3,7.3,1.97,4,1,0.146341463
52,0,1,44,1,20,105,184.8,31.42,169,195,16.58,121,130.1,5.85,3,11.6,3.13,1,0,0.163265306
52,0,1,59,1,26,68,205.4,34.92,115,115,9.78,130,214.7,9.66,2,9.4,2.54,5,0,0.066666667
52,0,1,60,0,0,106,221.1,37.59,48,178.6,15.18,90,202.7,9.12,3,7.4,2,1,0,0.131578947
52,0,1,64,0,0,126,219.6,37.33,100,303.3,25.78,65,154.5,6.95,5,9.7,2.62,1,0,0.142857143
52,0,1,73,0,0,86,192.2,32.67,116,168.6,14.33,87,139.8,6.29,6,9.4,2.54,1,0,0.120879121
52,0,1,76,0,0,84,129.7,22.05,80,177.5,15.09,87,228.9,10.3,3,7.5,2.03,5,1,0.142857143
52,0,1,76,0,0,117,156.3,26.57,53,115.7,9.83,121,316.4,14.24,4,6.8,1.84,1,0,0.166023166
52,0,1,80,0,0,124,213.3,36.26,86,189.6,16.12,107,193.7,8.72,2,12.1,3.27,1,0,0.166023166
52,0,1,90,1,31,92,118.5,20.15,76,257.9,21.92,96,186.2,8.38,6,9,2.43,1,0,0.094827586
52,0,1,91,0,0,116,134.7,22.9,98,295.3,25.1,121,195.5,8.8,5,6.6,1.78,2,0,0.120879121
52,0,1,98,0,0,88,243.4,41.38,155,147.1,12.5,80,156.4,7.04,4,9.7,2.62,2,0,0.094827586
52,0,1,100,0,0,93,174.2,29.61,101,235,19.98,83,264.2,11.89,7,9.9,2.67,1,0,0.094827586
52,0,1,129,0,0,113,157,26.69,97,256.9,21.84,126,185.5,8.35,2,12.1,3.27,2,0,0.166023166
52,0,1,130,0,0,119,150.4,25.57,99,230.5,19.59,76,186.3,8.38,4,12.3,3.32,1,0,0.194444444
52,0,1,131,1,29,114,42.1,7.16,70,183.3,15.58,82,158.7,7.14,1,10,2.7,0,0,0.144859813
52,0,1,134,1,32,78,216.8,36.86,111,102.2,8.69,83,174,7.83,2,8.6,2.32,0,0,0.174107143
52,0,1,139,0,0,103,211.1,35.89,108,206.9,17.59,70,193.9,8.73,4,5.6,1.51,0,0,0.142857143
52,0,1,182,0,0,114,69.1,11.75,109,230.3,19.58,96,256.7,11.55,4,6.5,1.76,0,0,0.153846154
52,1,0,44,0,0,122,189.7,32.25,72,178.9,15.21,93,244.7,11.01,5,9.8,2.65,0,0,0.166023166
52,1,0,58,0,0,120,191.3,32.52,124,216.4,18.39,132,100.3,4.51,9,8.6,2.32,3,0,0.142857143
52,1,0,65,0,0,123,277.9,47.24,112,155.8,13.24,71,256.9,11.56,10,9.2,2.48,0,1,0.153424658
52,1,0,92,0,0,98,139.8,23.77,143,174.9,14.87,135,201.6,9.07,7,9.4,2.54,2,0,0.138461538
52,1,0,93,0,0,70,239.8,40.77,99,251.8,21.4,112,168.6,7.59,10,10.9,2.94,1,0,0.185483871
52,1,0,97,0,0,76,211,35.87,100,189,16.07,102,123,5.54,4,4.7,1.27,3,0,0.166666667
52,1,0,112,0,0,83,189.4,32.2,89,219,18.62,116,168,7.56,8,7.1,1.92,3,0,0.185483871
52,1,0,121,1,35,95,68.7,11.68,69,209.2,17.78,42,197.4,8.88,4,11.4,3.08,1,0,0.135951662
52,1,0,128,0,0,84,187.3,31.84,95,270.8,23.02,68,206.4,9.29,5,10.1,2.73,1,0,0.116731518
52,1,0,130,0,0,106,216.2,36.75,86,363.7,30.91,123,126.7,5.7,2,16.9,4.56,5,1,0.146341463
52,1,0,131,0,0,79,197,33.49,114,201,17.09,111,151.2,6.8,5,11.6,3.13,1,0,0.134408602
52,1,0,136,1,31,88,143.1,24.33,65,236.6,20.11,120,227.8,10.25,5,11.4,3.08,2,0,0.139344262
52,1,0,137,1,20,91,268.5,45.65,121,128.8,10.95,98,146.4,6.59,6,12.7,3.43,1,0,0.134408602
52,1,0,141,0,0,87,160.1,27.22,120,256.7,21.82,107,270,12.15,1,7,1.89,2,0,0.138461538
52,1,0,147,0,0,79,157,26.69,94,103.1,8.76,96,211.8,9.53,6,7.1,1.92,0,0,0.166023166
52,1,0,147,0,0,83,248.6,42.26,85,148.9,12.66,109,172.5,7.76,4,8,2.16,3,0,0.139344262
52,1,0,162,1,21,128,205.2,34.88,128,231.7,19.69,100,180.3,8.11,3,10.6,2.86,2,0,0.135951662
52,1,1,17,1,31,115,153.1,26.03,59,185.9,15.8,102,224.3,10.09,1,10,2.7,6,1,0.153846154
52,1,1,42,0,0,109,139.4,23.7,121,223.8,19.02,105,244.9,11.02,3,4.6,1.24,1,0,0.134408602
52,1,1,74,0,0,114,282.5,48.03,48,219.9,18.69,115,170,7.65,4,9.4,2.54,1,1,0.122137405
52,1,1,80,0,0,122,276.5,47.01,79,195.6,16.63,78,210.3,9.46,3,7.2,1.94,1,1,0.163265306
52,1,1,83,1,20,89,95,16.15,92,167.9,14.27,79,200.6,9.03,2,11.2,3.02,0,0,0.153846154
52,1,1,85,1,27,139,196.4,33.39,90,280.9,23.88,75,89.3,4.02,4,13.8,3.73,1,0,0.098901099
52,1,1,87,0,0,119,167.3,28.44,119,198.5,16.87,88,133.1,5.99,6,11,2.97,1,0,0.135951662
52,1,1,89,0,0,126,159.4,27.1,108,207,17.6,121,141.6,6.37,4,11.1,3,1,0,0.098901099
52,1,1,93,0,0,120,149.6,25.43,85,200.7,17.06,107,181.2,8.15,9,14.3,3.86,0,0,0.185483871
52,1,1,96,0,0,111,173.9,29.56,105,287.4,24.43,91,204.8,9.22,7,9.1,2.46,1,0,0.166023166
52,1,1,97,0,0,96,120.8,20.54,101,169.8,14.43,63,194.1,8.73,3,11.9,3.21,4,1,0.095238095
52,1,1,101,0,0,84,257.3,43.74,115,184.8,15.71,109,108.9,4.9,7,13.5,3.65,0,0,0.153424658
52,1,1,102,0,0,56,129.5,22.02,118,354.2,30.11,93,145.5,6.55,3,10.9,2.94,1,0,0.153424658
52,1,1,118,1,39,125,91.5,15.56,113,219.9,18.69,99,229,10.31,8,12.7,3.43,2,0,0.113989637
52,1,1,123,0,0,92,257.9,43.84,71,211.6,17.99,104,189.3,8.52,2,9.4,2.54,2,0,0.204545455
52,1,1,127,0,0,107,324.3,55.13,90,141.6,12.04,90,207.6,9.34,7,12.8,3.46,1,1,0.166023166
52,1,1,130,0,0,81,132.4,22.51,110,200.3,17.03,103,202.5,9.11,1,6,1.62,2,0,0.185483871
52,1,1,137,0,0,80,159.1,27.05,81,239.8,20.38,96,249,11.21,5,8.5,2.3,0,0,0.116731518
52,1,1,148,0,0,115,243,41.31,91,191.8,16.3,93,117.8,5.3,5,13.4,3.62,2,0,0.134408602
52,1,1,186,0,0,97,137.8,23.43,118,187.7,15.95,85,146.4,6.59,6,8.7,2.35,1,0,0.185483871
53,0,0,52,0,0,99,188.7,32.08,89,210.4,17.88,103,191.4,8.61,2,10.8,2.92,1,0,0.141176471
53,0,0,52,0,0,110,155,26.35,104,133.4,11.34,84,176.1,7.92,4,7,1.89,4,1,0.132075472
53,0,0,54,0,0,85,247.5,42.08,93,225.4,19.16,132,244.3,10.99,2,10.2,2.75,2,1,0.185483871
53,0,0,55,1,33,99,141,23.97,109,250.9,21.33,89,284.6,12.81,3,11.7,3.16,0,0,0.116731518
53,0,0,75,1,21,97,175.8,29.89,106,217.5,18.49,134,237.5,10.69,4,5.3,1.43,5,0,0.116731518
53,0,0,80,0,0,114,220,37.4,76,207.7,17.65,137,168.4,7.58,3,12.1,3.27,2,0,0.134408602
53,0,0,90,1,30,103,168.2,28.59,75,220.9,18.78,105,224.3,10.09,2,8.2,2.21,0,0,0.141176471
53,0,0,97,0,0,97,164.2,27.91,85,232.2,19.74,118,198.8,8.95,3,6.5,1.76,1,0,0.116731518
53,0,0,100,1,32,123,125.2,21.28,101,230.9,19.63,106,192,8.64,9,12.6,3.4,3,0,0.174107143
53,0,0,106,0,0,120,274.4,46.65,82,198.6,16.88,62,160.8,7.24,3,6,1.62,1,0,0.120879121
53,0,0,106,1,29,131,83.6,14.21,131,203.9,17.33,73,229.5,10.33,3,8.1,2.19,1,0,0.153424658
53,0,0,124,0,0,108,192.6,32.74,106,223.3,18.98,84,187,8.41,2,4.2,1.13,1,0,0.134408602
53,0,0,126,1,23,102,114.3,19.43,103,190.3,16.18,111,240.4,10.82,7,12.6,3.4,3,0,0.116731518
53,0,0,127,0,0,137,223.2,37.94,119,144.7,12.3,109,96,4.32,4,8.6,2.32,2,0,0.135951662
53,0,0,136,0,0,94,276.3,46.97,125,226,19.21,87,221.4,9.96,1,7.2,1.94,1,1,0.146341463
53,0,0,137,0,0,90,151.8,25.81,68,229.6,19.52,122,171.8,7.73,5,10.8,2.92,2,0,0.094827586
53,0,0,154,1,32,82,192.3,32.69,134,165.3,14.05,74,205,9.23,1,9,2.43,2,0,0.113989637
53,0,0,155,0,0,103,281.6,47.87,82,152.7,12.98,86,196.8,8.86,3,7.4,2,2,0,0.116731518
53,0,0,160,0,0,106,118.9,20.21,75,163.5,13.9,131,195,8.78,4,13.1,3.54,0,0,0.116731518
53,0,0,163,0,0,70,122.5,20.83,92,221.4,18.82,88,187.5,8.44,6,10.4,2.81,0,0,0.204545455
53,0,0,164,1,25,88,219.1,37.25,99,151.5,12.88,60,50.1,2.25,6,14.3,3.86,1,0,0.135951662
53,0,0,185,0,0,97,55.6,9.45,83,288.7,24.54,110,111.2,5,3,12.1,3.27,2,0,0.17370892
53,0,1,11,0,0,111,136.6,23.22,78,80.6,6.85,77,201.7,9.08,4,9.9,2.67,0,0,0.116731518
53,0,1,28,0,0,102,236.8,40.26,87,167.1,14.2,115,280.2,12.61,3,9.7,2.62,3,0,0.17370892
53,0,1,29,0,0,92,182.1,30.96,91,180.4,15.33,128,206.4,9.29,2,7.2,1.94,2,0,0.06122449
53,0,1,49,1,20,109,205.9,35,105,298.4,25.36,91,142.1,6.39,3,12.3,3.32,4,0,0.141176471
53,0,1,69,0,0,101,243.3,41.36,99,109.2,9.28,138,176.9,7.96,3,9.3,2.51,0,0,0.144859813
53,0,1,70,0,0,97,208.7,35.48,83,275.5,23.42,122,182.5,8.21,3,8,2.16,2,0,0.138461538
53,0,1,78,0,0,116,162.3,27.59,86,192.4,16.35,100,240.6,10.83,3,10.1,2.73,2,0,0.153424658
53,0,1,82,0,0,114,207.2,35.22,97,163.7,13.91,79,192.8,8.68,4,9.3,2.51,7,0,0.134408602
53,0,1,96,1,33,115,183.3,31.16,87,201.4,17.12,84,177.4,7.98,15,10.4,2.81,3,0,0.153424658
53,0,1,106,0,0,106,52.2,8.87,113,220.1,18.71,95,112.3,5.05,2,11.4,3.08,2,0,0.113989637
53,0,1,107,0,0,79,206.9,35.17,117,262.4,22.3,69,149.3,6.72,3,10.7,2.89,0,0,0.17370892
53,0,1,107,1,14,132,114.3,19.43,91,199.8,16.98,74,194.7,8.76,8,7.5,2.03,1,0,0.153846154
53,0,1,114,0,0,85,169.6,28.83,86,58.9,5.01,124,179.3,8.07,8,7.4,2,1,0,0.122137405
53,0,1,117,1,20,98,205.7,34.97,107,136.1,11.57,147,159.4,7.17,3,8.7,2.35,2,0,0.113989637
53,0,1,118,0,0,113,77.6,13.19,75,126.9,10.79,79,191,8.59,4,14.9,4.02,1,0,0.146341463
53,0,1,128,0,0,122,103.3,17.56,123,245.9,20.9,95,161.1,7.25,7,6.4,1.73,0,0,0.138461538
53,0,1,130,0,0,79,289.1,49.15,106,150.1,12.76,98,163.4,7.35,4,13.5,3.65,1,0,0.146341463
53,0,1,140,0,0,104,159.1,27.05,106,269.8,22.93,116,220.4,9.92,4,10.3,2.78,1,0,0.131578947
53,0,1,150,0,0,115,170,28.9,138,162.7,13.83,77,267.2,12.02,2,8.3,2.24,0,0,0.098901099
53,0,1,164,1,30,100,238.8,40.6,121,230,19.55,66,206.3,9.28,8,13.2,3.56,1,0,0.146341463
53,0,1,178,0,0,150,275.4,46.82,62,187.5,15.94,126,147.1,6.62,3,13.6,3.67,1,0,0.139344262
53,1,0,17,0,0,118,162.8,27.68,91,229.6,19.52,94,332.7,14.97,3,13.6,3.67,0,1,0.166023166
53,1,0,21,0,0,87,254.3,43.23,95,215.5,18.32,98,236.3,10.63,5,11.6,3.13,1,1,0.122137405
53,1,0,50,1,26,94,307.1,52.21,78,289.4,24.6,109,174.9,7.87,3,8,2.16,0,0,0.142857143
53,1,0,79,0,0,124,66.7,11.34,91,204,17.34,110,254.7,11.46,2,15.1,4.08,1,0,0.333333333
53,1,0,85,0,0,82,142.7,24.26,106,179.1,15.22,88,141.4,6.36,8,5,1.35,3,0,0.122137405
53,1,0,86,0,0,88,226.3,38.47,107,223,18.96,92,255.6,11.5,3,13,3.51,4,0,0.135951662
53,1,0,91,0,0,120,231.8,39.41,106,150.6,12.8,129,269.2,12.11,7,11.6,3.13,3,0,0.139344262
53,1,0,97,0,0,91,169.2,28.76,122,224.6,19.09,115,108,4.86,5,13,3.51,1,0,0.094827586
53,1,0,102,0,0,116,171.6,29.17,111,219.4,18.65,85,242.1,10.89,4,12.1,3.27,0,1,0.135951662
53,1,0,106,0,0,121,235.2,39.98,87,220.6,18.75,91,236.3,10.63,4,11.8,3.19,1,0,0.153424658
53,1,0,109,0,0,80,175.6,29.85,94,238,20.23,103,198.4,8.93,6,10.2,2.75,1,0,0.17370892
53,1,0,119,0,0,122,222.8,37.88,107,163.2,13.87,112,160.6,7.23,6,11.2,3.02,1,0,0.095238095
53,1,0,121,0,0,96,273.8,46.55,106,263.1,22.36,83,201.5,9.07,3,10.8,2.92,1,1,0.134408602
53,1,0,122,0,0,109,93.3,15.86,104,214.4,18.22,104,176.7,7.95,2,12.1,3.27,0,0,0.142857143
53,1,0,126,0,0,88,122.4,20.81,111,143.8,12.22,106,157,7.07,3,11.5,3.11,1,0,0.122137405
53,1,0,138,1,33,139,155.2,26.38,79,268.3,22.81,71,186.4,8.39,4,9.7,2.62,3,0,0.153424658
53,1,0,141,0,0,110,217.1,36.91,111,241.5,20.53,103,253.5,11.41,6,12,3.24,0,0,0.131578947
53,1,0,145,0,0,97,129.4,22,101,185.4,15.76,106,204.7,9.21,2,1.1,0.3,2,0,0.113989637
53,1,0,148,0,0,112,136.8,23.26,134,197.5,16.79,90,93.2,4.19,5,10.3,2.78,2,0,0.17370892
53,1,0,170,1,42,119,199.5,33.92,90,135,11.48,49,184.6,8.31,3,10.9,2.94,4,1,0.166023166
53,1,1,35,1,27,87,241.7,41.09,101,142,12.07,68,288.9,13,4,9.4,2.54,1,0,0.139344262
53,1,1,37,0,0,76,106.6,18.12,89,147.4,12.53,113,235.8,10.61,8,9.6,2.59,2,0,0.11627907
53,1,1,52,0,0,86,207.1,35.21,98,162,13.77,102,243,10.93,1,6,1.62,1,0,0.166023166
53,1,1,74,0,0,114,262.3,44.59,96,198.9,16.91,90,165.9,7.47,5,6.6,1.78,3,0,0.113989637
53,1,1,81,0,0,109,165.2,28.08,96,170.6,14.5,74,205,9.23,4,9.9,2.67,0,0,0.094827586
53,1,1,86,1,38,158,123,20.91,119,133.9,11.38,103,138.2,6.22,4,13.3,3.59,1,0,0.135951662
53,1,1,87,0,0,83,176.6,30.02,101,221.6,18.84,89,185.3,8.34,1,9.4,2.54,0,0,0.142857143
53,1,1,95,0,0,96,203.4,34.58,61,168.6,14.33,105,173,7.79,3,13.7,3.7,2,0,0.174107143
53,1,1,96,0,0,92,180.6,30.7,114,190.9,16.23,125,295.6,13.3,4,10.3,2.78,1,1,0.144859813
53,1,1,102,0,0,116,195.7,33.27,87,209.1,17.77,73,201.1,9.05,3,8.3,2.24,1,1,0.153846154
